HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,day_sin,day_cos,year_sin,year_cos
0.5588296547513321,0.5270342932489449,0.621164325398083,0.5499518713342679,0.34906050010450196,0.6275752863195507,0.5084153614089987,0.707106781185232,0.7071067811878631,0.0019197767067144025,-0.9999981572270003
0.5789364374478988,0.5405514398734172,0.6374484866152919,0.565800200601437,0.37425149280526526,0.6413855622411475,0.5252859928134842,0.8660254037808696,0.5000000000061819,0.0012030146455006341,-0.9999992763776195
0.5804848881552409,0.5405514398734172,0.6229708517605946,0.5499518713342679,0.43082797976637094,0.6413855622411475,0.4859544433584249,0.9659258262858548,0.25881904511451387,0.00048625196629601227,-0.9999998817795056
0.583581789569925,0.5360457136429073,0.6220548675025541,0.5499518713342679,0.44022299102873186,0.6551958381627444,0.5028051204696661,1.0,3.142089010707343e-12,-0.00023051096272012217,-0.9999999734323477
0.5820333388625829,0.5405514398734172,0.6247773781231063,0.5631341253639975,0.4245302438985606,0.6551958381627444,0.4929822007323454,0.9659258262912476,-0.2588190450943877,-0.0009472737733114559,-0.9999995513360985
0.574291074305577,0.5360457136429073,0.6238868360186351,0.5552840218091469,0.3993392511977973,0.6413855622411475,0.44804041033795383,0.8660254037840116,-0.5000000000007397,-0.0016640360972417366,-0.9999986154909751
0.6826596575235977,0.6531943230661776,0.727851009875147,0.6842183389462255,0.43712574024894235,0.6619877718313175,0.4999900038130217,0.7071067811896756,-0.7071067811834195,-0.002380797566274962,-0.9999971658974581
0.7259932228708865,0.6846671139593643,0.7667294474352491,0.626305276853184,0.5032004973954013,0.6896083236745112,0.46910376624718336,0.5000000000084018,-0.8660254037795878,-0.0030975578121755685,-0.9999952025562924
0.6764658546942293,0.6531943230661776,0.7305735144293772,0.5973487458066633,0.44342350073151376,0.7242472177707284,0.4971948795303339,0.25881904510293374,-0.9659258262889576,-0.0038143164667086226,-0.9999927254684865
0.6934988234952877,0.7071956970113278,0.7486387537892066,0.6289713520906235,0.43082797976637094,0.7104369418491316,0.4845568812170808,5.705433162301862e-12,-1.0,-0.004531073161640006,-0.999989734635313
0.6563359624378957,0.6351714822782529,0.7142893592784901,0.5894245900014348,0.4214329931187712,0.7448494543496439,0.5070177992676546,-0.2588190450919117,-0.9659258262919109,-0.005247827528736609,-0.9999862300583087
0.6950472852229254,0.6666442411043818,0.7359930935169123,0.621047178628683,0.4088374967683895,0.703418599596108,0.5210733140154957,-0.49999999999851974,-0.8660254037852932,-0.005964579199766517,-0.9999822117392737
0.68111119579596,0.6441829026722153,0.7377996077467803,0.6368214556454741,0.4214329931187712,0.7104369418491316,0.49437976287368934,-0.7071067811816069,-0.7071067811914882,-0.0066813278064992,-0.9999776796802727
0.6826596575235977,0.6441829026722153,0.7341865671544006,0.6183811033912435,0.4560189970818954,0.703418599596108,0.5898935769757616,-0.8660254037783062,-0.5000000000106218,-0.007398072980705704,-0.9999726338836339
0.699692626324656,0.6351714822782529,0.7350771031925499,0.621047178628683,0.4717117442120666,0.7172289025064502,0.5983189345717385,-0.9659258262882942,-0.25881904510540976,-0.008114814354158837,-0.9999670743519496
0.6873050206659195,0.6126428992262892,0.727851009875147,0.5736503129846436,0.44342350073151376,0.703418599596108,0.6376305297335535,-1.0,-8.26877731389638e-12,-0.00883155155863336,-0.9999610010880761
0.6842080972106441,0.5991257365682882,0.7260444835126352,0.5841664917769337,0.474808994991856,0.7104369418491316,0.6264100478548887,-0.9659258262888081,0.2588190451034918,-0.009548284225906175,-0.9999544140951333
0.6687235901372234,0.6036314467652693,0.7115668547242597,0.5973487458066633,0.4560189970818954,0.731039178428047,0.5252859928134842,-0.866025403786575,0.4999999999962998,-0.010265011987756516,-0.9999473133765054
0.6718204915519075,0.6306657720812717,0.7359930935169123,0.6000148210441028,0.42773072898658143,0.731039178428047,0.5196557975809077,-0.7071067811933007,0.7071067811797943,-0.010981734475966138,-0.9999396989358406
0.6718204915519075,0.6081371890293081,0.732380040791889,0.6289713520906235,0.3899442399354365,0.703418599596108,0.6264100478548887,-0.5000000000002394,0.8660254037843005,-0.011698451322319505,-0.9999315707770504
0.6934988234952877,0.6846671139593643,0.7522518065142298,0.6105309998363929,0.42773072898658143,0.6896083236745112,0.667139159451292,-0.2588190451078858,0.9659258262876307,-0.012415162158603976,-0.9999229289043109
0.6795627561089135,0.671149951301363,0.7296575362376585,0.6500037096752037,0.3962420004180079,0.6896083236745112,0.6011140588544264,-1.08321214654909e-11,1.0,-0.013131866616610002,-0.9999137733220618
0.6934988234952877,0.6351714822782529,0.745025713196827,0.6026068440311644,0.43082797976637094,0.731039178428047,0.5674127046319436,0.2588190451010158,0.9659258262894715,-0.01384856432813131,-0.9999041040350067
0.6795627561089135,0.5991257365682882,0.732380040791889,0.5868325670143733,0.3836465040676262,0.6896083236745112,0.6095394164504031,0.4999999999940799,0.8660254037878566,-0.01456525492496509,-0.9998939210481134
0.7012410880522937,0.6396771924752341,0.7459416913885456,0.6473376344377642,0.3962420004180079,0.7172289025064502,0.5997164967130824,0.7071067811779818,0.7071067811951133,-0.015281938038912191,-0.9998832243666131
0.6919503617676501,0.6351714822782529,0.746832227426695,0.621047178628683,0.4245302438985606,0.731039178428047,0.5618024636926113,0.8660254037830187,0.5000000000024594,-0.015998613301777303,-0.9998720139960015
0.7445746533995827,0.671149951301363,0.7794005377284692,0.6026068440311644,0.5062977481751908,0.7516413880182169,0.5870784983998294,0.9659258262869673,0.25881904511036175,-0.016715280345369156,-0.9998602899420377
0.7105318143369372,0.6306657720812717,0.7595033419852024,0.6500037096752037,0.49690273691282993,0.7448494543496439,0.5533771060966345,1.0,-1.1564496112814335e-12,-0.017431938801500693,-0.999848052210745
0.699692626324656,0.6171486094232705,0.7377996077467803,0.5894245900014348,0.4937022518248091,0.7448494543496439,0.608141816228347,0.965925826290135,-0.2588190450985398,-0.018148588301989278,-0.9998353008084105
0.6857565589382818,0.6036314467652693,0.7224314429202555,0.5631341253639975,0.5032004973954013,0.7516413880182169,0.6278076099962328,0.8660254037891383,-0.49999999999185996,-0.01886522847865687,-0.9998220357415853
0.724444761143249,0.6621385309074008,0.7595033419852024,0.6289713520906235,0.4906049764302585,0.731039178428047,0.6418432085315419,0.7071067811866361,-0.707106781186459,-0.019581858963330215,-0.9998082570170844
0.7337354874278925,0.6801613716953254,0.764006930748375,0.6236392016157445,0.5440842126115747,0.7448494543496439,0.6699343218146923,0.5000000000046791,-0.8660254037817371,-0.02029847938784105,-0.9997939646419863
0.6842080972106441,0.6576327886433618,0.7332705768300383,0.6289713520906235,0.4623167329497058,0.731039178428047,0.6165671738243238,0.25881904511283776,-0.9659258262863039,-0.02101508938402627,-0.999779158623634
0.6671751284095857,0.6531943230661776,0.7188183901952322,0.6342294503151246,0.4465207515113032,0.7378311120966201,0.6797771958452572,1.4068945403130852e-12,-1.0,-0.02173168858372813,-0.9997638389696338
0.688853460352966,0.6846671139593643,0.7414126604718037,0.6631119114545553,0.44022299102873186,0.7378311120966201,0.6882025153605218,-0.2588190450960638,-0.9659258262907984,-0.022448276618794435,-0.9997480056878564
0.6764658546942293,0.6846671139593643,0.739606134109292,0.6368214556454741,0.43392525516092156,0.7242472177707284,0.7036556303304192,-0.49999999998964006,-0.8660254037904199,-0.023164853121078723,-0.999731658786436
0.6795627561089135,0.6486886128691967,0.7242379571501236,0.6605198884674938,0.44022299102873186,0.7654516639398138,0.6755645170472689,-0.7071067811846464,-0.7071067811884486,-0.023881417722440457,-0.9997147982737709
0.7105318143369372,0.6666442411043818,0.745025713196827,0.6552618078997048,0.5156927348227905,0.7586597302712407,0.7261165864617052,-0.8660254037804554,-0.5000000000068991,-0.024597970054745216,-0.999697424158523
0.7089833526092997,0.6531943230661776,0.746832227426695,0.626305276853184,0.5032004973954013,0.7586597302712407,0.7191087453003165,-0.9659258262894067,-0.2588190451012577,-0.025314509749864874,-0.9996795364496185
0.7027895497799312,0.6486886128691967,0.742328650796166,0.6236392016157445,0.4937022518248091,0.7378311120966201,0.6516860825621069,-1.0,-3.970238691907604e-12,-0.026031036439677815,-0.9996611351562469
0.7120802540239837,0.6486886128691967,0.7414126604718037,0.6131230228234544,0.5314887408759542,0.7448494543496439,0.5112304399849307,-0.9659258262914618,0.25881904509358783,-0.026747549756069085,-0.9996422202878621
0.6950472852229254,0.6486886128691967,0.7269604738369975,0.6105309998363929,0.5156927348227905,0.7724699792040923,0.5252859928134842,-0.8660254037844257,0.5000000000000224,-0.027464049330987433,-0.9996227918541799
0.6749173929665917,0.7071956970113278,0.7314640626001702,0.6710360849164959,0.45911624786168487,0.7378311120966201,0.46910376624718336,-0.7071067811902612,0.7071067811828339,-0.028180534796218203,-0.9996028498651848
0.6687235901372234,0.7071956970113278,0.7269604738369975,0.6657779866919948,0.449721236599324,0.7378311120966201,0.45225308913594214,-0.500000000009119,0.8660254037791737,-0.028897005783724443,-0.9995823943311204
0.6826596575235977,0.7162071174052903,0.7179024120035135,0.6342294503151246,0.43392525516092156,0.731039178428047,0.5140455566415751,-0.2588190451037337,0.9659258262887432,-0.029613461925419835,-0.9995614252624957
0.6609813255802175,0.6531943230661776,0.7188183901952322,0.6368214556454741,0.41823248341598923,0.7242472177707284,0.5912911391171056,-6.533582843502123e-12,1.0,-0.03032990285322567,-0.9995399426700835
0.6532390610232115,0.6441829026722153,0.715205337470209,0.631563375077685,0.4245302438985606,0.7242472177707284,0.6376305297335535,0.25881904509111175,0.9659258262921253,-0.031046328199071063,-0.9995179465649207
0.6656266666819481,0.6891728241563455,0.7007277086818334,0.615789098060894,0.41823248341598923,0.731039178428047,0.6390480461681417,0.4999999999978026,0.8660254037857074,-0.03176273759489314,-0.9994954369583074
0.6640782269949016,0.6441829026722153,0.7025342350443451,0.626305276853184,0.4088374967683895,0.7172289025064502,0.573022945571276,0.7071067811810213,0.7071067811920737,-0.03247913067263721,-0.9994724138618083
0.68111119579596,0.6936785343533267,0.7106763065534669,0.6578538132300542,0.44342350073151376,0.7378311120966201,0.5575897848946229,0.866025403785168,0.4999999999987367,-0.033195507064256974,-0.9994488772872512
0.7213709803086275,0.6846671139593643,0.746832227426695,0.6473376344377642,0.5156927348227905,0.7586597302712407,0.5421366699247255,0.9659258262880799,0.25881904510620973,-0.0339118664017147,-0.9994248272467281
0.7259932228708865,0.7297242479962338,0.742328650796166,0.6605198884674938,0.5251909803933827,0.7724699792040923,0.5308962337528165,1.0,9.096926995096641e-12,-0.034628208316981414,-0.9994002637525946
0.6981441866376095,0.7207128276022714,0.7405221244336543,0.6552618078997048,0.4999999876926194,0.779261966850156,0.5140455566415751,0.9659258262890225,-0.2588190451026918,-0.035344532442037106,-0.9993751868174704
0.7213709803086275,0.7432414106542351,0.751361258343437,0.6657779866919948,0.4811067308596663,0.7654516639398138,0.5884760605411734,0.866025403786989,-0.49999999999558264,-0.0360608384088709,-0.9993495964542385
0.7290901242855707,0.7387357004572538,0.7549743110684604,0.6657779866919948,0.5093949989549803,0.7516413880182169,0.584263381743185,0.7071067811938863,-0.7071067811792088,-0.036777125849481236,-0.999323492676046
0.7383808505702143,0.6936785343533267,0.7730649925818591,0.6789602407217243,0.5565764992684863,0.7586597302712407,0.6713518382492805,0.5000000000009566,-0.8660254037838864,-0.037493394395876095,-0.9992968754963037
0.6934988234952877,0.7162071174052903,0.7332705768300383,0.6342294503151246,0.4906049764302585,0.7516413880182169,0.6699343218146923,0.2588190451086857,-0.9659258262874164,-0.038209643680073145,-0.9992697449286864
0.6857565589382818,0.6846671139593643,0.7305735144293772,0.6631119114545553,0.4654139837294952,0.7516413880182169,0.6657216430167038,1.1660271146691161e-11,-1.0,-0.03892587333409996,-0.999242100987132
0.6965957249099719,0.7252185377992527,0.739606134109292,0.6894764195140145,0.4465207515113032,0.7448494543496439,0.6994429515324307,-0.25881904510021586,-0.9659258262896859,-0.03964208298999419,-0.9992139436858427
0.7012410880522937,0.7297242479962338,0.7314640626001702,0.6631119114545553,0.449721236599324,0.7654516639398138,0.7148761122090839,-0.49999999999336275,-0.8660254037882706,-0.04035827227980378,-0.9991852730392844
0.6842080972106441,0.6576327886433618,0.7242379571501236,0.6289713520906235,0.4780094800798768,0.7724699792040923,0.7429672254922342,-0.7071067811773962,-0.7071067811956988,-0.04107444083558711,-0.9991560890621864
0.7151771554386679,0.6621385309074008,0.7459416913885456,0.621047178628683,0.521990495305362,0.7724699792040923,0.6601114020773715,-0.8660254037826047,-0.5000000000031765,-0.04179058828941323,-0.9991263917695422
0.7167256171663056,0.6531943230661776,0.7459416913885456,0.621047178628683,0.5660747448390783,0.8068825186933496,0.6601114020773715,-0.9659258262867529,-0.2588190451111617,-0.04250671427336203,-0.9990961811766086
0.6702720298242699,0.5811028797468345,0.7341865671544006,0.6052729192686038,0.37734874358505477,0.5793524978974418,0.7148761122090839,-1.0,3.2829993008117263e-13,-0.04322281841952442,-0.9990654572989063
0.6873050206659195,0.594620026371307,0.7405221244336543,0.6052729192686038,0.42773072898658143,0.6413855622411475,0.584263381743185,-0.9659258262903493,0.25881904509773984,-0.04393890036000254,-0.9990342201522197
0.6934988234952877,0.6441829026722153,0.7341865671544006,0.6105309998363929,0.4843072405624482,0.7654516639398138,0.6910176320171663,-0.8660254037895524,0.4999999999911428,-0.04465495972690993,-0.9990024697525968
0.6764658546942293,0.6486886128691967,0.7269604738369975,0.5815744776182282,0.45911624786168487,0.7448494543496439,0.633417850935565,-0.7071067811872216,0.7071067811858734,-0.04537099615237174,-0.9989702061163493
0.7476715548142667,0.7567585733122363,0.7965752410501492,0.6973265407255771,0.449721236599324,0.7586597302712407,0.5898935769757616,-0.5000000000053964,0.8660254037813231,-0.04608700926852489,-0.9989374292600528
0.7306385860132083,0.6981842445503079,0.7820976243944173,0.6578538132300542,0.4528184873791135,0.7586597302712407,0.5997164967130824,-0.2588190451136377,0.9659258262860895,-0.046802998707518285,-0.9989041392005461
0.743026191671945,0.7432414106542351,0.7866266431785158,0.6737021601539355,0.4465207515113032,0.7654516639398138,0.5997164967130824,-2.2350442215133462e-12,1.0,-0.04751896410151299,-0.9988703359549322
0.7383808505702143,0.7432414106542351,0.7830135904534925,0.6894764195140145,0.43082797976637094,0.7448494543496439,0.6011140588544264,0.2588190450952639,0.9659258262910128,-0.04823490508268243,-0.9988360195405773
0.7012410880522937,0.6846671139593643,0.764006930748375,0.6525957326622652,0.4151352326361998,0.731039178428047,0.6587138399360275,0.4999999999889229,0.866025403790834,-0.04895082128321256,-0.9988011899751116
0.7151771554386679,0.6981842445503079,0.754083775030311,0.6342294503151246,0.43712574024894235,0.7378311120966201,0.6896000775018657,0.7071067811840609,0.7071067811890341,-0.04966671233530208,-0.9987658472764286
0.7043379894669779,0.6351714822782529,0.732380040791889,0.5789084023807887,0.4654139837294952,0.7724699792040923,0.7078683091284076,0.8660254037800413,0.5000000000076164,-0.05038257787116259,-0.9987299914626857
0.7616076442412321,0.6846671139593643,0.7848201168160042,0.6420795538699752,0.5440842126115747,0.7516413880182169,0.7359594604922701,0.9659258262891924,0.2588190451020576,-0.05109841752301883,-0.9986936225523037
0.7182740788939431,0.671149951301363,0.7585873637934837,0.6447456291074147,0.4999999876926194,0.7654516639398138,0.7148761122090839,1.0,4.798388373107865e-12,-0.05181423092310881,-0.9986567405639671
0.7089833526092997,0.7207128276022714,0.7486387537892066,0.6710360849164959,0.4906049764302585,0.7862802821144343,0.6868049532191778,0.9659258262916762,-0.25881904509278786,-0.05253001770368403,-0.9986193455166241
0.707434890881662,0.7252185377992527,0.7504452801517183,0.6394875308829137,0.474808994991856,0.7724699792040923,0.6896000775018657,0.8660254037848397,-0.4999999999993053,-0.053245777497009684,-0.9985814374294862
0.7492200165419044,0.7207128276022714,0.7766780453068824,0.6947345177385156,0.5188932445255725,0.8000905850247765,0.7387545847749583,0.7071067811908468,-0.7071067811822482,-0.05396150993536481,-0.9985430163220288
0.7631560839282787,0.7522528310481974,0.781207064090981,0.6973265407255771,0.5974602390994207,0.8206927676262011,0.7022381138958309,0.5000000000098362,-0.8660254037787597,-0.05467721465104251,-0.9985040822139907
0.7136287157516215,0.6846671139593643,0.754083775030311,0.6420795538699752,0.4937022518248091,0.7654516639398138,0.5941062557737501,0.25881904510453363,-0.965925826288529,-0.055392891276350144,-0.9984646351253741
0.6826596575235977,0.626160029817233,0.7287670001995092,0.6105309998363929,0.4654139837294952,0.7448494543496439,0.6235949311982443,7.361732524702383e-12,-1.0,-0.056108539443666214,-0.9984246750764418
0.688853460352966,0.6801613716953254,0.745025713196827,0.6236392016157445,0.4654139837294952,0.779261966850156,0.655898723279383,-0.25881904509031184,-0.9659258262923397,-0.056824158785213616,-0.9983842020877298
0.7043379894669779,0.671149951301363,0.7432191868343152,0.6183811033912435,0.4654139837294952,0.7516413880182169,0.6924151941585102,-0.49999999999708533,-0.8660254037861215,-0.05753974893340031,-0.9983432161800275
0.6857565589382818,0.6576327886433618,0.7341865671544006,0.6420795538699752,0.449721236599324,0.8206927676262011,0.7205063074416604,-0.7071067811804357,-0.7071067811926594,-0.058255309520592505,-0.9983017173743918
0.7290901242855707,0.6846671139593643,0.7603938780233517,0.6525957326622652,0.5754697561014392,0.7862802821144343,0.7429672254922342,-0.866025403784754,-0.4999999999994538,-0.05897084017917158,-0.9982597056921423
0.7182740788939431,0.6531943230661776,0.7486387537892066,0.6131230228234544,0.5345859916557436,0.7724699792040923,0.7106634334110955,-0.9659258262878655,-0.2588190451070096,-0.0596863405415343,-0.9982171811548627
0.7043379894669779,0.6351714822782529,0.7386901559175731,0.6131230228234544,0.5156927348227905,0.7516413880182169,0.700840551754487,-1.0,-9.925076676296903e-12,-0.060401810240093,-0.9981741437843998
0.7120802540239837,0.6306657720812717,0.7441351650260339,0.6026068440311644,0.5251909803933827,0.7378311120966201,0.7092658712697515,-0.9659258262892367,0.2588190451018919,-0.06111724890727576,-0.9981305936028643
0.699692626324656,0.6351714822782529,0.7341865671544006,0.6000148210441028,0.5156927348227905,0.7654516639398138,0.7148761122090839,-0.8660254037874031,0.49999999999486544,-0.06183265617552661,-0.9980865306326296
0.6842080972106441,0.6126428992262892,0.727851009875147,0.5815744776182282,0.4906049764302585,0.7586597302712407,0.6994429515324307,-0.7071067811944719,0.7071067811786231,-0.06254803167730569,-0.9980419548963334
0.7275416625579332,0.7071956970113278,0.7576968156226908,0.6394875308829137,0.45911624786168487,0.7516413880182169,0.6896000775018657,-0.5000000000016738,0.8660254037834723,-0.06326337504508948,-0.9979968664168762
0.6934988234952877,0.6621385309074008,0.7233219789584049,0.6500037096752037,0.43392525516092156,0.7242472177707284,0.6587138399360275,-0.2588190451094856,0.965925826287202,-0.063978685911371,-0.9979512652174224
0.7012410880522937,0.6846671139593643,0.7495547441135689,0.6105309998363929,0.4151352326361998,0.7448494543496439,0.6882025153605218,-1.2488420827891422e-11,1.0,-0.06469396390865989,-0.9979051513213993
0.7043379894669779,0.6801613716953254,0.7576968156226908,0.6525957326622652,0.4151352326361998,0.731039178428047,0.7106634334110955,0.25881904509941595,0.9659258262899002,-0.06540920866948274,-0.9978585247524983
0.6795627561089135,0.6666442411043818,0.7106763065534669,0.6131230228234544,0.449721236599324,0.7930722157830075,0.7050531924717631,0.4999999999926455,0.8660254037886848,-0.06612441982638319,-0.9978113855346732
0.6702720298242699,0.6216543196202517,0.7179024120035135,0.6078649245989534,0.43392525516092156,0.7724699792040923,0.6910176320171663,0.7071067811871004,0.7071067811859948,-0.06683959701192214,-0.9977637336921421
0.7167256171663056,0.6936785343533267,0.7585873637934837,0.6500037096752037,0.45911624786168487,0.8412950042051163,0.6825922744211894,0.8660254037821906,0.5000000000038937,-0.06755473985867796,-0.997715569249386
0.7275416625579332,0.6216543196202517,0.7676454134943241,0.5947567228196018,0.521990495305362,0.731039178428047,0.6868049532191778,0.9659258262865387,0.2588190451119616,-0.06826984799924667,-0.9976668922311493
0.743026191671945,0.7342299902602727,0.7911302319416884,0.7079167717682452,0.4874044913422377,0.7378311120966201,0.6727494003906245,1.0,4.998497511190883e-13,-0.06898492106624207,-0.9976177026624399
0.7476715548142667,0.7477471208512163,0.7965752410501492,0.6894764195140145,0.5062977481751908,0.7586597302712407,0.6910176320171663,0.9659258262905637,-0.2588190450969399,-0.06969995869229603,-0.9975680005685288
0.7105318143369372,0.6396771924752341,0.7414126604718037,0.5973487458066633,0.4685112345092846,0.7586597302712407,0.7401721012095462,0.8660254037899664,-0.4999999999904256,-0.0704149605100586,-0.9975177859749503
0.7259932228708865,0.6486886128691967,0.7631163947102257,0.621047178628683,0.4906049764302585,0.731039178428047,0.6853874367845897,0.7071067811878073,-0.7071067811852878,-0.07112992615219825,-0.9974670589075024
0.7569622810989103,0.6531943230661776,0.7794005377284692,0.6447456291074147,0.5345859916557436,0.7448494543496439,0.6853874367845897,0.5000000000061137,-0.866025403780909,-0.07184485525140201,-0.9974158193922458
0.6981441866376095,0.6396771924752341,0.7368836295550616,0.5920906652388742,0.42773072898658143,0.6828163900059381,0.6938127562998541,0.25881904511443765,-0.9659258262858752,-0.0725597474403757,-0.9973640674555049
0.6919503617676501,0.6756556614983442,0.7495547441135689,0.6131230228234544,0.43712574024894235,0.6966266659275349,0.7120809879263962,3.063193902713607e-12,-1.0,-0.0732746023518441,-0.9973118031238671
0.6718204915519075,0.6576327886433618,0.7359930935169123,0.6026068440311644,0.3962420004180079,0.6828163900059381,0.7191087453003165,-0.2588190450944639,-0.9659258262912271,-0.07398941961855114,-0.9972590264241833
0.6950472852229254,0.6036314467652693,0.7368836295550616,0.615789098060894,0.40253973628581813,0.6690061140843413,0.6601114020773715,-0.500000000000808,-0.8660254037839722,-0.07470419887326007,-0.9972057373835674
0.68111119579596,0.594620026371307,0.7386901559175731,0.5815744776182282,0.40253973628581813,0.6619877718313175,0.6348353673701533,-0.7071067811834753,-0.7071067811896198,-0.07541893974875372,-0.9971519360293966
0.707434890881662,0.6396771924752341,0.7531677847059488,0.6342294503151246,0.4623167329497058,0.6828163900059381,0.6938127562998541,-0.8660254037796273,-0.5000000000083334,-0.07613364187783458,-0.9970976223893113
